Tiempo,Neutral,Felicidad,Tristeza,Enojo,Sorpresa,Miedo,Asco,Desprecio,Valencia,Activación,Frec Cardíaca,Sujeto
00:03:25.440000,0.830458,0.000307178,0.04655594,9.0908e-05,0.008266518,3.321e-06,0.000138262,0.007872427,-0.04624876,0.395029,67.0,Sujeto2
00:03:25.480000,0.8329159,0.000272489,0.0461797,8.0642e-05,0.007351247,2.946e-06,0.000122649,0.03179125,-0.04590721,0.3920451,67.0,Sujeto2
00:03:25.520000,0.8347998,0.000241717,0.04647002,7.1535e-05,0.006521084,2.613e-06,0.000108798,0.04028052,-0.0462283,0.3891216,66.0,Sujeto2
00:03:25.560000,0.8341524,0.000214421,0.04799317,6.3457e-05,0.00578467,2.318e-06,9.6512e-05,0.04254007,-0.04777875,0.3862572,66.0,Sujeto2
00:03:25.600000,0.833949,0.000190207,0.04863067,0.000313191,0.005131418,2.056e-06,8.5613e-05,0.04403727,-0.04844046,0.3834507,66.0,Sujeto2
00:03:25.639000,0.8329492,0.000168727,0.04987802,0.000958351,0.004551938,1.824e-06,7.5945e-05,0.04993935,-0.0497093,0.3807011,66.0,Sujeto2
00:03:25.680000,0.8327302,0.000149673,0.05071467,0.00187522,0.004037895,1.618e-06,6.7368e-05,0.0524838,-0.050565,0.378007,66.0,Sujeto2
00:03:25.720000,0.8345203,0.000132771,0.05025106,0.003726297,0.003581903,1.435e-06,5.9761e-05,0.05680644,-0.05011829,0.3753674,66.0,Sujeto2
00:03:25.760000,0.8348184,0.000117777,0.04903034,0.005835292,0.003177405,1.273e-06,5.3012e-05,0.05778148,-0.04891256,0.3727812,66.0,Sujeto2
00:03:25.800000,0.8364416,0.000104477,0.04691676,0.007998176,0.002818587,1.129e-06,4.7025e-05,0.05419281,-0.04681229,0.3702472,66.0,Sujeto2
00:03:25.840000,0.8377594,9.2678e-05,0.04515431,0.01064739,0.002500289,1.002e-06,4.1715e-05,0.04850261,-0.04506163,0.3677646,66.0,Sujeto2
00:03:25.880000,0.8372353,8.2212e-05,0.0437024,0.01388969,0.002217936,8.89e-07,3.7004e-05,0.0430253,-0.04362019,0.3653322,66.0,Sujeto2
00:03:25.919000,0.8344821,7.2928e-05,0.04250883,0.01685254,0.001967469,7.88e-07,3.2825e-05,0.03816654,-0.0424359,0.3629489,66.0,Sujeto2
00:03:25.960000,0.8309547,6.4693e-05,0.04078004,0.02034019,0.001745286,6.99e-07,2.9118e-05,0.03407823,-0.04071535,0.3606139,66.0,Sujeto2
00:03:26,0.8270211,5.7387e-05,0.03884091,0.02312515,0.001548194,6.2e-07,2.583e-05,0.03022984,-0.03878352,0.3583261,66.0,Sujeto2
00:03:26.040000,0.8223343,5.0906e-05,0.03707832,0.0270619,0.001373359,5.5e-07,2.2913e-05,0.02681604,-0.03702741,0.3560846,66.0,Sujeto2
00:03:26.080000,0.8181289,4.5158e-05,0.03433562,0.03077991,0.001218268,4.88e-07,2.0326e-05,0.02378775,-0.03429046,0.3538884,66.0,Sujeto2
00:03:26.120000,0.8148426,4.0058e-05,0.03150237,0.03325095,0.001080691,4.33e-07,1.803e-05,0.02110145,-0.0332109,0.3517366,66.0,Sujeto2
00:03:26.160000,0.8128098,3.5534e-05,0.02818724,0.03469372,0.000958651,3.84e-07,1.5994e-05,0.0187185,-0.03465818,0.3496283,66.0,Sujeto2
00:03:26.200000,0.8103663,3.1522e-05,0.02500411,0.0352623,0.000850392,3.41e-07,1.4188e-05,0.01660465,-0.03523078,0.3475627,66.0,Sujeto2
00:03:26.240000,0.8067373,2.7962e-05,0.02297411,0.03506121,0.000754359,3.02e-07,1.2586e-05,0.01472952,-0.03503325,0.3455389,66.0,Sujeto2
00:03:26.280000,0.8028232,2.4804e-05,0.02078514,0.0343703,0.000669171,2.68e-07,1.1164e-05,0.01306614,-0.03434549,0.343556,66.0,Sujeto2
00:03:26.320000,0.7996429,2.2003e-05,0.01885016,0.03308444,0.000593603,2.38e-07,9.904e-06,0.01159061,-0.03306244,0.3416131,66.0,Sujeto2
00:03:26.360000,0.796169,1.9518e-05,0.01672145,0.03141744,0.000526568,2.11e-07,8.785e-06,0.0102817,-0.03139792,0.3397096,66.0,Sujeto2
00:03:26.400000,0.7917894,1.7314e-05,0.01634545,0.02952096,0.000467104,1.87e-07,7.793e-06,0.009120609,-0.02950364,0.3378446,66.0,Sujeto2
00:03:26.440000,0.7876458,1.5359e-05,0.01452696,0.0274491,0.000414355,1.66e-07,6.913e-06,0.008090635,-0.02743375,0.3360174,66.0,Sujeto2
00:03:26.480000,0.7840021,1.3624e-05,0.01288645,0.02558232,0.000367562,1.47e-07,6.132e-06,0.007176974,-0.02556869,0.3342271,66.0,Sujeto2
